Chrom	Strt	End	Relative Read Coverage 5k	Sample
chr1	19160001	19165000	2.42	Shattered
chr1	19165001	19170000	1.907	Shattered
chr1	19170001	19175000	2.327	Shattered
chr1	19175001	19180000	1.59	Shattered
chr1	19180001	19185000	1.812	Shattered
chr1	19185001	19190000	1.526	Shattered
chr1	19190001	19195000	2.049	Shattered
chr1	19195001	19200000	2.062	Shattered
chr1	19200001	19205000	1.785	Shattered
chr1	19205001	19210000	1.871	Shattered
chr1	19210001	19215000	1.996	Shattered
chr1	19215001	19220000	1.785	Shattered
chr1	19220001	19225000	1.692	Shattered
chr1	19225001	19230000	1.818	Shattered
chr1	19230001	19235000	1.463	Shattered
chr1	19235001	19240000	2.147	Shattered
chr1	19240001	19245000	1.876	Shattered
chr1	19245001	19250000	1.245	Shattered
chr1	19250001	19255000	1.631	Shattered
chr1	19255001	19260000	1.406	Shattered
chr1	19260001	19265000	1.639	Shattered
chr1	19265001	19270000	1.686	Shattered
chr1	19270001	19275000	1.808	Shattered
chr1	19275001	19280000	1.649	Shattered
chr1	19280001	19285000	1.994	Shattered
chr1	19285001	19290000	1.54	Shattered
chr1	19290001	19295000	1.979	Shattered
chr1	19295001	19300000	2.099	Shattered
chr1	19300001	19305000	2.293	Shattered
chr1	19305001	19310000	2.044	Shattered
chr1	19310001	19315000	2.02	Shattered
chr1	19315001	19320000	2.495	Shattered
chr1	19320001	19325000	2.333	Shattered
chr1	19325001	19330000	1.851	Shattered
chr1	19330001	19335000	2.332	Shattered
chr1	19335001	19340000	1.477	Shattered
chr1	19345001	19350000	2.841	Shattered
chr1	19350001	19355000	2.177	Shattered
chr1	19355001	19360000	1.639	Shattered
chr1	19360001	19365000	1.238	Shattered
chr1	19365001	19370000	1.792	Shattered
chr1	19370001	19375000	2.093	Shattered
chr1	19375001	19380000	1.299	Shattered
chr1	19380001	19385000	1.626	Shattered
chr1	19385001	19390000	1.407	Shattered
chr1	19390001	19395000	2.513	Shattered
chr1	19395001	19400000	1.412	Shattered
chr1	19400001	19405000	1.497	Shattered
chr1	19405001	19410000	1.868	Shattered
chr1	19410001	19415000	1.629	Shattered
chr1	19415001	19420000	1.836	Shattered
chr1	19420001	19425000	2.058	Shattered
chr1	19425001	19430000	1.704	Shattered
chr1	19430001	19435000	1.76	Shattered
chr1	19435001	19440000	1.466	Shattered
chr1	19440001	19445000	2.011	Shattered
chr1	19445001	19450000	1.427	Shattered
chr1	19450001	19455000	1.719	Shattered
chr1	19455001	19460000	1.98	Shattered
chr1	19460001	19465000	2.262	Shattered
chr1	19465001	19470000	2.201	Shattered
chr1	19470001	19475000	1.845	Shattered
chr1	19475001	19480000	2.135	Shattered
chr1	19480001	19485000	2.394	Shattered
chr1	19485001	19490000	2.136	Shattered
chr1	19490001	19495000	2.345	Shattered
chr1	19495001	19500000	1.841	Shattered
chr1	19500001	19505000	1.511	Shattered
chr1	19505001	19510000	2.069	Shattered
chr1	19510001	19515000	1.619	Shattered
chr1	19515001	19520000	1.502	Shattered
chr1	19520001	19525000	1.786	Shattered
chr1	19525001	19530000	2.389	Shattered
chr1	19530001	19535000	1.715	Shattered
chr1	19535001	19540000	1.972	Shattered
chr1	19540001	19545000	1.463	Shattered
chr1	19545001	19550000	1.994	Shattered
chr1	19550001	19555000	1.447	Shattered
chr1	19555001	19560000	1.705	Shattered
chr1	19560001	19565000	1.807	Shattered
chr1	19565001	19570000	2.081	Shattered
chr1	19570001	19575000	2.08	Shattered
chr1	19575001	19580000	1.951	Shattered
chr1	19580001	19585000	2.111	Shattered
chr1	19585001	19590000	2.44	Shattered
chr1	19590001	19595000	2.319	Shattered
chr1	19595001	19600000	1.853	Shattered
chr1	19600001	19605000	2.688	Shattered
chr1	19605001	19610000	1.747	Shattered
chr1	19610001	19615000	1.901	Shattered
chr1	19615001	19620000	1.768	Shattered
chr1	19620001	19625000	1.79	Shattered
chr1	19625001	19630000	1.625	Shattered
chr1	19630001	19635000	2.242	Shattered
chr1	19635001	19640000	1.527	Shattered
chr1	19640001	19645000	2.322	Shattered
chr1	19645001	19650000	2.345	Shattered
chr1	19650001	19655000	1.978	Shattered
chr1	19655001	19660000	2.794	Shattered
chr1	19660001	19665000	1.609	Shattered
chr1	19665001	19670000	1.806	Shattered
chr1	19670001	19675000	1.665	Shattered
chr1	19675001	19680000	2.312	Shattered
chr1	19680001	19685000	1.476	Shattered
chr1	19685001	19690000	1.898	Shattered
chr1	19690001	19695000	1.758	Shattered
chr1	19695001	19700000	1.69	Shattered
chr1	19700001	19705000	2.442	Shattered
chr1	19705001	19710000	1.893	Shattered
chr1	19710001	19715000	1.954	Shattered
chr1	19715001	19720000	2.697	Shattered
chr1	19720001	19725000	2.056	Shattered
chr1	19725001	19730000	1.218	Shattered
chr1	19730001	19735000	1.128	Shattered
chr1	19735001	19740000	1.571	Shattered
chr1	19740001	19745000	1.995	Shattered
chr1	19745001	19750000	2.099	Shattered
chr1	19750001	19755000	1.975	Shattered
chr1	19755001	19760000	1.705	Shattered
chr1	19760001	19765000	2.591	Shattered
chr1	19765001	19770000	2.222	Shattered
chr1	19770001	19775000	2.009	Shattered
chr1	19775001	19780000	2.248	Shattered
chr1	19780001	19785000	2.216	Shattered
chr1	19785001	19790000	1.753	Shattered
chr1	19790001	19795000	2.018	Shattered
chr1	19795001	19800000	1.955	Shattered
chr1	19800001	19805000	1.96	Shattered
chr1	19805001	19810000	1.746	Shattered
chr1	19810001	19815000	2.212	Shattered
chr1	19815001	19820000	1.558	Shattered
chr1	19820001	19825000	1.998	Shattered
chr1	19825001	19830000	1.748	Shattered
chr1	19830001	19835000	2.275	Shattered
chr1	19835001	19840000	1.751	Shattered
chr1	19840001	19845000	1.729	Shattered
chr1	19845001	19850000	1.804	Shattered
chr1	19850001	19855000	2.217	Shattered
chr1	19855001	19860000	2.587	Shattered
chr1	19860001	19865000	2.153	Shattered
chr1	19865001	19870000	2.033	Shattered
chr1	19870001	19875000	2.221	Shattered
chr1	19875001	19880000	2.143	Shattered
chr1	19880001	19885000	1.894	Shattered
chr1	19885001	19890000	1.944	Shattered
chr1	19890001	19895000	2.278	Shattered
chr1	19895001	19900000	1.588	Shattered
chr1	19900001	19905000	1.912	Shattered
chr1	19905001	19910000	1.883	Shattered
chr1	19910001	19915000	1.728	Shattered
chr1	19915001	19920000	2.587	Shattered
chr1	19920001	19925000	1.649	Shattered
chr1	19925001	19930000	1.761	Shattered
chr1	19930001	19935000	2.159	Shattered
chr1	19935001	19940000	2.361	Shattered
chr1	19940001	19945000	3.873	Shattered
chr1	19945001	19950000	2.216	Shattered
chr1	19950001	19955000	1.565	Shattered
chr1	19955001	19960000	1.95	Shattered
chr1	19960001	19965000	2.055	Shattered
chr1	19965001	19970000	1.855	Shattered
chr1	19970001	19975000	1.754	Shattered
chr1	19975001	19980000	1.607	Shattered
chr1	19980001	19985000	1.91	Shattered
chr1	19985001	19990000	1.901	Shattered
chr1	19990001	19995000	1.733	Shattered
chr1	19995001	20000000	2.678	Shattered
chr1	20000001	20005000	1.855	Shattered
chr1	20005001	20010000	2.022	Shattered
chr1	20010001	20015000	2.254	Shattered
chr1	20015001	20020000	1.867	Shattered
chr1	20020001	20025000	1.673	Shattered
chr1	20025001	20030000	2.232	Shattered
chr1	20030001	20035000	2.236	Shattered
chr1	20035001	20040000	1.743	Shattered
chr1	20040001	20045000	1.572	Shattered
chr1	20045001	20050000	2.356	Shattered
chr1	20050001	20055000	1.532	Shattered
chr1	20055001	20060000	1.84	Shattered
chr1	20060001	20065000	2.022	Shattered
chr1	20065001	20070000	2.086	Shattered
chr1	20070001	20075000	1.73	Shattered
chr1	20075001	20080000	1.753	Shattered
chr1	20080001	20085000	2.124	Shattered
chr1	20085001	20090000	1.522	Shattered
chr1	20090001	20095000	1.682	Shattered
chr1	20095001	20100000	2.48	Shattered
chr1	20100001	20105000	1.896	Shattered
chr1	20105001	20110000	2.571	Shattered
chr1	20110001	20115000	1.377	Shattered
chr1	20115001	20120000	1.784	Shattered
chr1	20120001	20125000	1.249	Shattered
chr1	20125001	20130000	1.821	Shattered
chr1	20130001	20135000	1.611	Shattered
chr1	20135001	20140000	2.145	Shattered
chr1	20140001	20145000	2.055	Shattered
chr1	20145001	20150000	1.524	Shattered
chr1	20150001	20155000	2.193	Shattered
chr1	20155001	20160000	2.227	Shattered
chr1	20160001	20165000	2.005	Shattered
chr1	20165001	20170000	2.623	Shattered
chr1	20170001	20175000	1.759	Shattered
chr1	20175001	20180000	1.963	Shattered
chr1	20180001	20185000	2.157	Shattered
chr1	20185001	20190000	2.14	Shattered
chr1	20190001	20195000	2.305	Shattered
chr1	20195001	20200000	1.963	Shattered
chr1	20200001	20205000	1.62	Shattered
chr1	20205001	20210000	1.911	Shattered
chr1	20210001	20215000	2.174	Shattered
chr1	20215001	20220000	2.009	Shattered
chr1	20220001	20225000	1.536	Shattered
chr1	20225001	20230000	1.872	Shattered
chr1	20230001	20235000	2.124	Shattered
chr1	20235001	20240000	1.747	Shattered
chr1	20240001	20245000	2.27	Shattered
chr1	20245001	20250000	1.813	Shattered
chr1	20250001	20255000	2.225	Shattered
chr1	20255001	20260000	1.906	Shattered
chr1	20260001	20265000	2.149	Shattered
chr1	20265001	20270000	2.007	Shattered
chr1	20270001	20275000	2.189	Shattered
chr1	20275001	20280000	1.54	Shattered
chr1	20280001	20285000	1.317	Shattered
chr1	20285001	20290000	1.562	Shattered
chr1	20290001	20295000	1.748	Shattered
chr1	20295001	20300000	1.627	Shattered
chr1	20300001	20305000	1.822	Shattered
chr1	20305001	20310000	1.855	Shattered
chr1	20310001	20315000	1.722	Shattered
chr1	20315001	20320000	1.515	Shattered
chr1	20320001	20325000	1.704	Shattered
chr1	20325001	20330000	1.561	Shattered
chr1	20330001	20335000	2.107	Shattered
chr1	20335001	20340000	1.62	Shattered
chr1	20340001	20345000	1.979	Shattered
chr1	20345001	20350000	1.594	Shattered
chr1	20350001	20355000	1.674	Shattered
chr1	20355001	20360000	1.534	Shattered
chr1	20360001	20365000	1.552	Shattered
chr1	20365001	20370000	2.093	Shattered
chr1	20370001	20375000	1.65	Shattered
chr1	20375001	20380000	1.865	Shattered
chr1	20380001	20385000	1.538	Shattered
chr1	20385001	20390000	2.09	Shattered
chr1	20390001	20395000	1.74	Shattered
chr1	20395001	20400000	2.06	Shattered
chr1	20400001	20405000	2.295	Shattered
chr1	20405001	20410000	1.894	Shattered
chr1	20410001	20415000	1.728	Shattered
chr1	20415001	20420000	1.601	Shattered
chr1	20420001	20425000	2.016	Shattered
chr1	20425001	20430000	1.841	Shattered
chr1	20430001	20435000	2.146	Shattered
chr1	20435001	20440000	2.13	Shattered
chr1	20440001	20445000	2.226	Shattered
chr1	20445001	20450000	1.79	Shattered
chr1	20450001	20455000	2.018	Shattered
chr1	20455001	20460000	2.156	Shattered
chr1	20460001	20465000	2.262	Shattered
chr1	20465001	20470000	1.691	Shattered
chr1	20470001	20475000	2.303	Shattered
chr1	20475001	20480000	2.152	Shattered
chr1	20480001	20485000	1.854	Shattered
chr1	20485001	20490000	2.174	Shattered
chr1	20490001	20495000	1.732	Shattered
chr1	20495001	20500000	1.819	Shattered
chr1	20500001	20505000	1.891	Shattered
chr1	20505001	20510000	1.697	Shattered
chr1	20510001	20515000	1.736	Shattered
chr1	20515001	20520000	1.58	Shattered
chr1	20520001	20525000	1.643	Shattered
chr1	20525001	20530000	1.855	Shattered
chr1	20530001	20535000	1.738	Shattered
chr1	20535001	20540000	2.035	Shattered
chr1	20540001	20545000	1.938	Shattered
chr1	20545001	20550000	1.706	Shattered
chr1	20550001	20555000	1.821	Shattered
chr1	20555001	20560000	1.899	Shattered
chr1	20560001	20565000	1.987	Shattered
chr1	20565001	20570000	1.736	Shattered
chr1	20570001	20575000	1.688	Shattered
chr1	20575001	20580000	2.132	Shattered
chr1	20580001	20585000	1.694	Shattered
chr1	20585001	20590000	2.043	Shattered
chr1	20590001	20595000	1.952	Shattered
chr1	20595001	20600000	2.176	Shattered
chr1	20600001	20605000	1.561	Shattered
chr1	20605001	20610000	1.463	Shattered
chr1	20610001	20615000	1.658	Shattered
chr1	20615001	20620000	1.883	Shattered
chr1	20620001	20625000	2.131	Shattered
chr1	20625001	20630000	2.973	Shattered
chr1	20630001	20635000	1.728	Shattered
chr1	20635001	20640000	1.605	Shattered
chr1	20640001	20645000	1.891	Shattered
chr1	20645001	20650000	1.884	Shattered
chr1	20650001	20655000	1.842	Shattered
chr1	20655001	20660000	1.754	Shattered
chr1	20660001	20665000	1.695	Shattered
chr1	20665001	20670000	1.992	Shattered
chr1	20670001	20675000	2.055	Shattered
chr1	20675001	20680000	1.8	Shattered
chr1	20680001	20685000	1.721	Shattered
chr1	20685001	20690000	1.687	Shattered
chr1	20690001	20695000	2.258	Shattered
chr1	20695001	20700000	1.899	Shattered
chr1	20700001	20705000	1.484	Shattered
chr1	20705001	20710000	2.137	Shattered
chr1	20710001	20715000	1.79	Shattered
chr1	20715001	20720000	2.275	Shattered
chr1	20720001	20725000	1.461	Shattered
chr1	20725001	20730000	1.837	Shattered
chr1	20730001	20735000	2.092	Shattered
chr1	20735001	20740000	1.976	Shattered
chr1	20740001	20745000	1.804	Shattered
chr1	20745001	20750000	2.128	Shattered
chr1	20750001	20755000	1.773	Shattered
chr1	20755001	20760000	2.126	Shattered
chr1	20760001	20765000	1.998	Shattered
chr1	20765001	20770000	1.64	Shattered
chr1	20770001	20775000	2.053	Shattered
chr1	20775001	20780000	2.15	Shattered
chr1	20780001	20785000	2.506	Shattered
chr1	20785001	20790000	1.647	Shattered
chr1	20790001	20795000	2.015	Shattered
chr1	20795001	20800000	2.023	Shattered
chr1	20800001	20805000	2.264	Shattered
chr1	20805001	20810000	2.114	Shattered
chr1	20810001	20815000	2.045	Shattered
chr1	20815001	20820000	1.826	Shattered
chr1	20820001	20825000	2.158	Shattered
chr1	20825001	20830000	1.643	Shattered
chr1	20830001	20835000	1.676	Shattered
chr1	20835001	20840000	1.715	Shattered
chr1	20840001	20845000	1.886	Shattered
chr1	20845001	20850000	1.764	Shattered
chr1	20850001	20855000	2.277	Shattered
chr1	20855001	20860000	1.886	Shattered
chr1	20860001	20865000	1.731	Shattered
chr1	20865001	20870000	1.578	Shattered
chr1	20870001	20875000	1.851	Shattered
chr1	20875001	20880000	1.845	Shattered
chr1	20880001	20885000	1.888	Shattered
chr1	20885001	20890000	1.909	Shattered
chr1	20890001	20895000	1.878	Shattered
chr1	20895001	20900000	1.859	Shattered
chr1	20900001	20905000	2.223	Shattered
chr1	20905001	20910000	1.943	Shattered
chr1	20910001	20915000	1.729	Shattered
chr1	20915001	20920000	2.169	Shattered
chr1	20920001	20925000	1.693	Shattered
chr1	20925001	20930000	2.127	Shattered
chr1	20930001	20935000	1.485	Shattered
chr1	20935001	20940000	1.801	Shattered
chr1	20940001	20945000	2.182	Shattered
chr1	20945001	20950000	1.792	Shattered
chr1	20950001	20955000	1.946	Shattered
chr1	20955001	20960000	1.891	Shattered
chr1	20960001	20965000	2.1	Shattered
chr1	20965001	20970000	1.541	Shattered
chr1	20970001	20975000	1.633	Shattered
chr1	20975001	20980000	1.743	Shattered
chr1	20980001	20985000	2.009	Shattered
chr1	20985001	20990000	1.848	Shattered
chr1	20990001	20995000	1.651	Shattered
chr1	20995001	21000000	1.398	Shattered
chr1	21000001	21005000	1.648	Shattered
chr1	21005001	21010000	1.996	Shattered
chr1	21010001	21015000	1.643	Shattered
chr1	21015001	21020000	1.711	Shattered
chr1	21020001	21025000	1.707	Shattered
chr1	21025001	21030000	1.774	Shattered
chr1	21030001	21035000	1.673	Shattered
chr1	21035001	21040000	2.818	Shattered
chr1	21040001	21045000	2.055	Shattered
chr1	21045001	21050000	2.188	Shattered
chr1	21050001	21055000	1.774	Shattered
chr1	21055001	21060000	1.922	Shattered
chr1	21060001	21065000	1.758	Shattered
chr1	21065001	21070000	2.121	Shattered
chr1	21070001	21075000	1.977	Shattered
chr1	21075001	21080000	2.282	Shattered
chr1	21080001	21085000	1.544	Shattered
chr1	21085001	21090000	2.491	Shattered
chr1	21090001	21095000	1.895	Shattered
chr1	21095001	21100000	1.601	Shattered
chr1	21100001	21105000	2.651	Shattered
chr1	21105001	21110000	1.346	Shattered
chr1	21110001	21115000	1.964	Shattered
chr1	21115001	21120000	2.046	Shattered
chr1	21120001	21125000	1.827	Shattered
chr1	21125001	21130000	1.959	Shattered
chr1	21130001	21135000	1.97	Shattered
chr1	21135001	21140000	1.678	Shattered
chr1	21140001	21145000	1.922	Shattered
chr1	21145001	21150000	1.75	Shattered
chr1	21150001	21155000	1.582	Shattered
chr1	21155001	21160000	1.601	Shattered
chr1	21160001	21165000	2.025	Shattered
chr1	21165001	21170000	2.102	Shattered
chr1	21170001	21175000	1.718	Shattered
chr1	21175001	21180000	2.097	Shattered
chr1	21180001	21185000	1.995	Shattered
chr1	21185001	21190000	1.777	Shattered
chr1	21190001	21195000	1.968	Shattered
chr1	21195001	21200000	1.958	Shattered
chr1	21200001	21205000	1.838	Shattered
chr1	21205001	21210000	1.924	Shattered
chr1	21210001	21215000	2.22	Shattered
chr1	21215001	21220000	2.227	Shattered
chr1	21220001	21225000	1.558	Shattered
chr1	21225001	21230000	1.563	Shattered
chr1	21230001	21235000	1.677	Shattered
chr1	21235001	21240000	2.165	Shattered
chr1	21240001	21245000	2.081	Shattered
chr1	21245001	21250000	1.292	Shattered
chr1	21250001	21255000	1.878	Shattered
chr1	21255001	21260000	1.902	Shattered
chr1	21260001	21265000	1.752	Shattered
chr1	21265001	21270000	2.078	Shattered
chr1	21270001	21275000	2.181	Shattered
chr1	21275001	21280000	1.611	Shattered
chr1	21280001	21285000	1.586	Shattered
chr1	21285001	21290000	1.598	Shattered
chr1	21290001	21295000	1.839	Shattered
chr1	21295001	21300000	1.501	Shattered
chr1	21300001	21305000	1.765	Shattered
chr1	21305001	21310000	1.95	Shattered
chr1	21310001	21315000	1.938	Shattered
chr1	21315001	21320000	2.559	Shattered
chr1	21320001	21325000	1.513	Shattered
chr1	21325001	21330000	1.725	Shattered
chr1	21330001	21335000	1.668	Shattered
chr1	21335001	21340000	2.276	Shattered
chr1	21340001	21345000	1.947	Shattered
chr1	21345001	21350000	1.566	Shattered
chr1	21350001	21355000	1.744	Shattered
chr1	21355001	21360000	2.252	Shattered
chr1	21360001	21365000	1.933	Shattered
chr1	21365001	21370000	1.641	Shattered
chr1	21370001	21375000	1.975	Shattered
chr1	21375001	21380000	1.607	Shattered
chr1	21380001	21385000	1.775	Shattered
chr1	21385001	21390000	2.071	Shattered
chr1	21390001	21395000	1.878	Shattered
chr1	21395001	21400000	2.277	Shattered
chr1	21400001	21405000	1.994	Shattered
chr1	21405001	21410000	1.362	Shattered
chr1	21410001	21415000	1.903	Shattered
chr1	21415001	21420000	1.671	Shattered
chr1	21420001	21425000	2.217	Shattered
chr1	21425001	21430000	2.132	Shattered
chr1	21430001	21435000	1.904	Shattered
chr1	21435001	21440000	1.924	Shattered
chr1	21440001	21445000	2.12	Shattered
chr1	21445001	21450000	1.867	Shattered
chr1	21450001	21455000	1.594	Shattered
chr1	21455001	21460000	1.41	Shattered
chr1	21460001	21465000	1.585	Shattered
chr1	21465001	21470000	1.82	Shattered
chr1	21470001	21475000	1.401	Shattered
chr1	21475001	21480000	1.962	Shattered
chr1	21480001	21485000	1.596	Shattered
